X,Y,Z
-4.647083315712202,53.26208330092176,174632.15217391305
-4.647083315712202,53.312083300721724,161563.8
-4.597083315912215,50.312083312723814,513000.0
-4.597083315912215,50.36208331252378,415368.75
-4.597083315912215,50.412083312323745,380166.6666666667
-4.597083315912215,50.46208331212371,417000.0
-4.597083315912215,50.512083311923675,100000.0
-4.597083315912215,50.56208331172364,470000.0
-4.597083315912215,50.612083311523605,369983.3333333333
-4.597083315912215,50.66208331132357,299000.0
-4.597083315912215,50.712083311123536,396875.0
-4.597083315912215,50.7620833109235,369416.6666666667
-4.597083315912215,50.812083310723466,501919.15789473685
-4.597083315912215,50.86208331052343,1250000.0
-4.597083315912215,51.71208330712284,225100.0
-4.597083315912215,51.762083306922804,385000.0
-4.597083315912215,51.862083306522734,288250.0
-4.597083315912215,51.9120833063227,289166.6666666667
-4.597083315912215,51.962083306122665,247600.0
-4.597083315912215,52.01208330592263,447000.0
-4.597083315912215,52.062083305722595,206895.0
-4.597083315912215,52.11208330552256,223428.57142857142
-4.597083315912215,52.81208330272207,225000.0
-4.597083315912215,52.86208330252204,236250.0
-4.597083315912215,52.912083302322,247545.45454545456
-4.597083315912215,53.212083301121794,596200.0
-4.597083315912215,53.26208330092176,195181.81818181818
-4.597083315912215,53.312083300721724,320000.0
-4.597083315912215,53.36208330052169,372500.0
-4.547083316112229,50.312083312723814,269846.73913043475
-4.547083316112229,50.36208331252378,292893.75
-4.547083316112229,50.412083312323745,226951.38888888888
-4.547083316112229,50.46208331212371,451375.0
-4.547083316112229,50.512083311923675,415000.0
-4.547083316112229,50.56208331172364,317976.3125
-4.547083316112229,50.612083311523605,470850.0
-4.547083316112229,50.66208331132357,332954.54545454547
-4.547083316112229,50.712083311123536,206900.0
-4.547083316112229,50.7620833109235,395641.17647058825
-4.547083316112229,50.812083310723466,331008.8313953488
-4.547083316112229,50.86208331052343,309625.0
-4.547083316112229,50.912083310323396,625000.0
-4.547083316112229,50.96208331012336,653975.0
-4.547083316112229,51.71208330712284,94380.0
-4.547083316112229,51.762083306922804,339666.6666666667
-4.547083316112229,51.81208330672277,263035.71428571426
-4.547083316112229,51.862083306522734,45000.0
-4.547083316112229,51.9120833063227,221562.5
-4.547083316112229,51.962083306122665,220750.0
-4.547083316112229,52.01208330592263,243533.33333333334
-4.547083316112229,52.062083305722595,307318.1818181818
-4.547083316112229,52.11208330552256,276475.0
-4.547083316112229,52.76208330292211,452455.55555555556
-4.547083316112229,52.81208330272207,404978.26086956525
-4.547083316112229,52.86208330252204,360000.0
-4.547083316112229,52.912083302322,232660.7142857143
-4.547083316112229,53.212083301121794,462982.7586206897
-4.547083316112229,53.26208330092176,143876.82926829267
-4.547083316112229,53.312083300721724,212500.0
-4.547083316112229,53.36208330052169,282476.2727272727
-4.497083316312242,50.312083312723814,279294.72631578945
-4.497083316312242,50.36208331252378,284300.3703703704
-4.497083316312242,50.412083312323745,188646.97354497353
-4.497083316312242,50.46208331212371,252152.5
-4.497083316312242,50.512083311923675,429745.375
-4.497083316312242,50.56208331172364,222333.33333333334
-4.497083316312242,50.612083311523605,435333.3333333333
-4.497083316312242,50.712083311123536,421432.8
-4.497083316312242,50.7620833109235,304909.0909090909
-4.497083316312242,50.812083310723466,399214.28571428574
-4.497083316312242,50.86208331052343,215105.7142857143
-4.497083316312242,50.912083310323396,421000.0
-4.497083316312242,50.96208331012336,287688.09523809527
-4.497083316312242,51.01208330992333,175000.0
-4.497083316312242,51.71208330712284,224000.0
-4.497083316312242,51.762083306922804,280866.6666666667
-4.497083316312242,51.81208330672277,205865.38461538462
-4.497083316312242,51.862083306522734,174000.0
-4.497083316312242,51.9120833063227,425000.0
-4.497083316312242,51.962083306122665,273980.28571428574
-4.497083316312242,52.01208330592263,191728.33333333334
-4.497083316312242,52.062083305722595,311149.0
-4.497083316312242,52.11208330552256,426916.6666666667
-4.497083316312242,52.81208330272207,311940.625
-4.497083316312242,52.86208330252204,212909.0909090909
-4.497083316312242,52.912083302322,244200.0
-4.497083316312242,52.96208330212197,136666.66666666666
-4.497083316312242,53.16208330132183,193125.0
-4.497083316312242,53.212083301121794,231398.0
-4.497083316312242,53.26208330092176,151333.33333333334
-4.497083316312242,53.312083300721724,164500.0
-4.497083316312242,53.36208330052169,203652.32142857142
-4.497083316312242,53.412083300321655,215300.0
-4.447083316512256,50.312083312723814,1033083.3333333334
-4.447083316512256,50.36208331252378,410047.0588235294
-4.447083316512256,50.412083312323745,291547.82608695654
-4.447083316512256,50.46208331212371,209531.25
-4.447083316512256,50.512083311923675,363600.0
-4.447083316512256,50.56208331172364,313758.9090909091
-4.447083316512256,50.612083311523605,245778.125
-4.447083316512256,50.66208331132357,331879.4117647059
-4.447083316512256,50.712083311123536,285000.0
-4.447083316512256,50.7620833109235,574999.0
-4.447083316512256,50.812083310723466,175000.0
-4.447083316512256,50.86208331052343,788000.0
-4.447083316512256,50.912083310323396,233992.85714285713
-4.447083316512256,50.96208331012336,286542.85714285716
-4.447083316512256,51.762083306922804,178666.66666666666
-4.447083316512256,51.81208330672277,209111.11111111112
-4.447083316512256,51.862083306522734,280833.3333333333
-4.447083316512256,51.9120833063227,255000.0
-4.447083316512256,51.962083306122665,322500.0
-4.447083316512256,52.01208330592263,238834.375
-4.447083316512256,52.062083305722595,243678.57142857142
-4.447083316512256,52.11208330552256,322325.0
-4.447083316512256,52.162083305322525,209000.0
-4.447083316512256,52.86208330252204,187184.54545454544
-4.447083316512256,52.912083302322,218083.33333333334
-4.447083316512256,52.96208330212197,105958.33333333333
-4.447083316512256,53.16208330132183,131600.0
-4.447083316512256,53.212083301121794,192750.0
-4.447083316512256,53.312083300721724,280000.0
-4.447083316512256,53.36208330052169,185000.0
-4.447083316512256,53.412083300321655,347500.0
-4.397083316712269,50.312083312723814,720750.0
-4.397083316712269,50.36208331252378,304388.15789473685
-4.397083316712269,50.412083312323745,356928.5714285714
-4.397083316712269,50.46208331212371,430000.0
-4.397083316712269,50.512083311923675,323000.0
-4.397083316712269,50.56208331172364,216105.55555555556
-4.397083316712269,50.612083311523605,206448.36571428573
-4.397083316712269,50.66208331132357,408687.5
-4.397083316712269,50.712083311123536,505000.0
-4.397083316712269,50.7620833109235,237215.27777777778
-4.397083316712269,50.812083310723466,402612.8
-4.397083316712269,50.86208331052343,289083.3333333333
-4.397083316712269,50.912083310323396,315200.0
-4.397083316712269,50.96208331012336,166985.29411764705
-4.397083316712269,51.71208330712284,84785.57142857143
-4.397083316712269,51.762083306922804,167846.15384615384
-4.397083316712269,51.81208330672277,354375.0
-4.397083316712269,51.862083306522734,379500.0
-4.397083316712269,51.9120833063227,181666.66666666666
-4.397083316712269,51.962083306122665,322875.0
-4.397083316712269,52.01208330592263,256144.11764705883
-4.397083316712269,52.062083305722595,193421.875
-4.397083316712269,52.11208330552256,265433.3333333333
-4.397083316712269,52.162083305322525,252498.4375
-4.397083316712269,52.21208330512249,319090.9090909091
-4.397083316712269,52.86208330252204,257714.2857142857
-4.397083316712269,52.912083302322,181937.5
-4.397083316712269,52.96208330212197,232000.0
-4.397083316712269,53.01208330192193,208999.75
-4.397083316712269,53.112083301521864,254983.33333333334
-4.397083316712269,53.16208330132183,218296.875
-4.397083316712269,53.212083301121794,221671.42857142858
-4.397083316712269,53.26208330092176,165516.36363636365
-4.397083316712269,53.312083300721724,206166.66666666666
-4.397083316712269,53.36208330052169,192220.58823529413
-4.397083316712269,53.412083300321655,265057.14285714284
-4.347083316912283,50.36208331252378,312663.63636363635
-4.347083316912283,50.412083312323745,304875.0
-4.347083316912283,50.46208331212371,229230.77777777778
-4.347083316912283,50.512083311923675,270394.0
-4.347083316912283,50.56208331172364,314625.0
-4.347083316912283,50.612083311523605,240028.94736842104
-4.347083316912283,50.66208331132357,370000.0
-4.347083316912283,50.712083311123536,395000.0
-4.347083316912283,50.7620833109235,347000.0
-4.347083316912283,50.812083310723466,337500.0
-4.347083316912283,50.86208331052343,505000.0
-4.347083316912283,50.912083310323396,265000.0
-4.347083316912283,50.96208331012336,351000.0
-4.347083316912283,51.71208330712284,161779.03225806452
-4.347083316912283,51.81208330672277,168832.76041666666
-4.347083316912283,51.862083306522734,197238.88888888888
-4.347083316912283,51.9120833063227,279428.5714285714
-4.347083316912283,52.01208330592263,161790.0
-4.347083316912283,52.062083305722595,477500.0
-4.347083316912283,52.11208330552256,185300.0
-4.347083316912283,52.162083305322525,196150.0
-4.347083316912283,52.912083302322,334681.8181818182
-4.347083316912283,52.96208330212197,245000.0
-4.347083316912283,53.01208330192193,310500.0
-4.347083316912283,53.0620833017219,182075.0
-4.347083316912283,53.112083301521864,460000.0
-4.347083316912283,53.16208330132183,260781.25
-4.347083316912283,53.212083301121794,202295.7627118644
-4.347083316912283,53.26208330092176,197500.0
-4.347083316912283,53.312083300721724,260000.0
-4.347083316912283,53.36208330052169,183300.94339622642
-4.347083316912283,53.412083300321655,171385.7142857143
-4.297083317112296,50.312083312723814,238000.0
-4.297083317112296,50.36208331252378,278222.22222222225
-4.297083317112296,50.412083312323745,292463.22580645164
-4.297083317112296,50.46208331212371,377412.85714285716
-4.297083317112296,50.512083311923675,275995.5
-4.297083317112296,50.56208331172364,358643.75
-4.297083317112296,50.612083311523605,382343.0
-4.297083317112296,50.66208331132357,345825.0
-4.297083317112296,50.712083311123536,375540.9090909091
-4.297083317112296,50.7620833109235,442500.0
-4.297083317112296,50.812083310723466,395583.3333333333
-4.297083317112296,50.86208331052343,340111.1111111111
-4.297083317112296,50.912083310323396,545000.0
-4.297083317112296,50.96208331012336,301144.64285714284
-4.297083317112296,51.01208330992333,780989.6
-4.297083317112296,51.56208330772294,460538.46153846156
-4.297083317112296,51.61208330752291,367500.0
-4.297083317112296,51.662083307322874,172593.98666666666
-4.297083317112296,51.71208330712284,209095.2380952381
-4.297083317112296,51.762083306922804,430833.3333333333
-4.297083317112296,51.81208330672277,230617.39130434784
-4.297083317112296,51.862083306522734,251734.2105263158
-4.297083317112296,51.9120833063227,258090.9090909091
-4.297083317112296,51.962083306122665,183478.94736842104
-4.297083317112296,52.01208330592263,233665.83333333334
-4.297083317112296,52.062083305722595,183600.0
-4.297083317112296,52.11208330552256,195000.0
-4.297083317112296,52.162083305322525,233375.0
-4.297083317112296,52.21208330512249,272942.82857142854
-4.297083317112296,52.912083302322,254000.0
-4.297083317112296,52.96208330212197,75000.0
-4.297083317112296,53.01208330192193,138308.16326530612
-4.297083317112296,53.0620833017219,187236.11111111112
-4.297083317112296,53.112083301521864,171563.5294117647
-4.297083317112296,53.16208330132183,216932.60869565216
-4.297083317112296,53.212083301121794,154082.60869565216
-4.297083317112296,53.26208330092176,155000.0
-4.297083317112296,53.312083300721724,390134.28571428574
-4.297083317112296,53.36208330052169,446833.3333333333
-4.24708331731231,50.312083312723814,302961.6666666667
-4.24708331731231,50.36208331252378,195662.2169117647
-4.24708331731231,50.412083312323745,420207.4111111111
-4.24708331731231,50.46208331212371,285205.2978723404
-4.24708331731231,50.512083311923675,249594.35443037975
-4.24708331731231,50.56208331172364,417700.0
-4.24708331731231,50.612083311523605,412938.23529411765
-4.24708331731231,50.66208331132357,513333.3333333333
-4.24708331731231,50.712083311123536,539667.0
-4.24708331731231,50.7620833109235,266832.9166666667
-4.24708331731231,50.812083310723466,395496.1538461539
-4.24708331731231,50.86208331052343,305045.45454545453
-4.24708331731231,50.912083310323396,300100.0
-4.24708331731231,50.96208331012336,252993.25925925927
-4.24708331731231,51.01208330992333,279011.12842105265
-4.24708331731231,51.11208330952326,573076.9230769231
-4.24708331731231,51.16208330932322,494470.5882352941
-4.24708331731231,51.51208330792298,294722.22222222225
-4.24708331731231,51.56208330772294,235515.9090909091
-4.24708331731231,51.61208330752291,642500.0
-4.24708331731231,51.662083307322874,157700.8064516129
-4.24708331731231,51.71208330712284,183670.53125
-4.24708331731231,51.762083306922804,180443.83333333334
-4.24708331731231,51.81208330672277,349200.0
-4.24708331731231,51.862083306522734,450000.0
-4.24708331731231,51.9120833063227,297000.0
-4.24708331731231,51.962083306122665,160000.0
-4.24708331731231,52.01208330592263,248207.14285714287
-4.24708331731231,52.062083305722595,242158.33333333334
-4.24708331731231,52.162083305322525,339142.85714285716
-4.24708331731231,52.21208330512249,231698.33333333334
-4.24708331731231,52.912083302322,295340.0
-4.24708331731231,52.96208330212197,447500.0
-4.24708331731231,53.01208330192193,182166.66666666666
-4.24708331731231,53.0620833017219,207188.61904761905
-4.24708331731231,53.112083301521864,157227.25806451612
-4.24708331731231,53.16208330132183,202800.0
-4.24708331731231,53.212083301121794,199383.33333333334
-4.24708331731231,53.26208330092176,288003.8461538461
-4.24708331731231,53.312083300721724,235803.25
-4.197083317512323,50.312083312723814,289147.0588235294
-4.197083317512323,50.36208331252378,172972.81095596132
-4.197083317512323,50.412083312323745,177625.625
-4.197083317512323,50.46208331212371,273591.93548387097
-4.197083317512323,50.512083311923675,291379.1234567901
-4.197083317512323,50.56208331172364,251375.0
-4.197083317512323,50.612083311523605,390000.0
-4.197083317512323,50.66208331132357,434462.5
-4.197083317512323,50.712083311123536,415000.0
-4.197083317512323,50.812083310723466,336795.2380952381
-4.197083317512323,50.86208331052343,190000.0
-4.197083317512323,50.912083310323396,243558.13953488372
-4.197083317512323,50.96208331012336,290205.8823529412
-4.197083317512323,51.01208330992333,328461.4130434783
-4.197083317512323,51.06208330972329,326800.46153846156
-4.197083317512323,51.11208330952326,384949.89285714284
-4.197083317512323,51.16208330932322,349023.8095238095
-4.197083317512323,51.51208330792298,146970.83333333334
-4.197083317512323,51.56208330772294,390666.6666666667
-4.197083317512323,51.61208330752291,375220.0
-4.197083317512323,51.662083307322874,118897.81147540984
-4.197083317512323,51.71208330712284,198142.85714285713
-4.197083317512323,51.762083306922804,144633.2142857143
-4.197083317512323,51.81208330672277,305590.9090909091
-4.197083317512323,51.862083306522734,266142.85714285716
-4.197083317512323,51.962083306122665,270000.0
-4.197083317512323,52.01208330592263,140000.0
-4.197083317512323,52.062083305722595,205866.66666666666
-4.197083317512323,52.11208330552256,192611.11111111112
-4.197083317512323,52.162083305322525,206863.63636363635
-4.197083317512323,52.21208330512249,210261.11111111112
-4.197083317512323,52.262083304922456,170115.38461538462
-4.197083317512323,52.912083302322,225602.9411764706
-4.197083317512323,52.96208330212197,427500.0
-4.197083317512323,53.0620833017219,295126.25
-4.197083317512323,53.112083301521864,161694.51612903227
-4.197083317512323,53.16208330132183,340220.73333333334
-4.197083317512323,53.212083301121794,255482.47422680413
-4.197083317512323,53.26208330092176,292125.0
-4.147083317712337,50.312083312723814,252932.62711864407
-4.147083317712337,50.36208331252378,224988.79614767255
-4.147083317712337,50.412083312323745,231381.61128526647
-4.147083317712337,50.46208331212371,284085.71428571426
-4.147083317712337,50.512083311923675,312721.1637931034
-4.147083317712337,50.56208331172364,395020.8333333333
-4.147083317712337,50.612083311523605,421885.71428571426
-4.147083317712337,50.66208331132357,275250.0
-4.147083317712337,50.712083311123536,511416.6666666667
-4.147083317712337,50.7620833109235,297725.0
-4.147083317712337,50.812083310723466,170000.0
-4.147083317712337,50.86208331052343,294716.6666666667
-4.147083317712337,50.912083310323396,212419.35483870967
-4.147083317712337,50.96208331012336,375000.0
-4.147083317712337,51.01208330992333,544833.3333333334
-4.147083317712337,51.06208330972329,287446.03571428574
-4.147083317712337,51.11208330952326,398836.36363636365
-4.147083317712337,51.16208330932322,232340.73305084746
-4.147083317712337,51.56208330772294,426014.28571428574
-4.147083317712337,51.61208330752291,201843.58974358975
-4.147083317712337,51.662083307322874,156527.85507246378
-4.147083317712337,51.71208330712284,246954.16666666666
-4.147083317712337,51.762083306922804,171006.43421052632
-4.147083317712337,51.81208330672277,230375.0
-4.147083317712337,51.862083306522734,375000.0
