X,Y,Z
-4.997083314312107,50.26208331292385,1
-4.997083314312107,50.312083312723814,1
-4.997083314312107,50.36208331252378,1
-4.997083314312107,50.412083312323745,1
-4.997083314312107,50.46208331212371,1
-4.997083314312107,50.512083311923675,1
-4.997083314312107,51.61208330752291,0
-4.997083314312107,51.662083307322874,1
-4.997083314312107,51.71208330712284,1
-4.997083314312107,51.762083306922804,1
-4.997083314312107,51.81208330672277,1
-4.997083314312107,51.862083306522734,1
-4.997083314312107,51.9120833063227,1
-4.997083314312107,51.962083306122665,1
-4.9470833145121205,50.212083313123884,1
-4.9470833145121205,50.26208331292385,1
-4.9470833145121205,50.312083312723814,1
-4.9470833145121205,50.36208331252378,1
-4.9470833145121205,50.412083312323745,1
-4.9470833145121205,50.46208331212371,1
-4.9470833145121205,50.512083311923675,1
-4.9470833145121205,50.56208331172364,1
-4.9470833145121205,51.61208330752291,0
-4.9470833145121205,51.662083307322874,1
-4.9470833145121205,51.71208330712284,1
-4.9470833145121205,51.762083306922804,1
-4.9470833145121205,51.81208330672277,1
-4.9470833145121205,51.862083306522734,1
-4.9470833145121205,51.9120833063227,0
-4.9470833145121205,51.962083306122665,1
-4.9470833145121205,52.01208330592263,0
-4.897083314712134,50.212083313123884,0
-4.897083314712134,50.26208331292385,0
-4.897083314712134,50.312083312723814,1
-4.897083314712134,50.36208331252378,1
-4.897083314712134,50.412083312323745,1
-4.897083314712134,50.46208331212371,0
-4.897083314712134,50.512083311923675,1
-4.897083314712134,50.56208331172364,0
-4.897083314712134,51.61208330752291,1
-4.897083314712134,51.662083307322874,1
-4.897083314712134,51.71208330712284,0
-4.897083314712134,51.762083306922804,0
-4.897083314712134,51.81208330672277,1
-4.897083314712134,51.862083306522734,1
-4.897083314712134,51.962083306122665,0
-4.897083314712134,52.01208330592263,0
-4.8470833149121475,50.212083313123884,1
-4.8470833149121475,50.26208331292385,1
-4.8470833149121475,50.312083312723814,1
-4.8470833149121475,50.36208331252378,1
-4.8470833149121475,50.412083312323745,1
-4.8470833149121475,50.46208331212371,1
-4.8470833149121475,50.512083311923675,1
-4.8470833149121475,50.56208331172364,1
-4.8470833149121475,51.61208330752291,1
-4.8470833149121475,51.662083307322874,1
-4.8470833149121475,51.71208330712284,0
-4.8470833149121475,51.762083306922804,0
-4.8470833149121475,51.81208330672277,0
-4.8470833149121475,51.862083306522734,1
-4.8470833149121475,51.9120833063227,0
-4.8470833149121475,51.962083306122665,0
-4.8470833149121475,52.01208330592263,1
-4.797083315112161,50.212083313123884,1
-4.797083315112161,50.26208331292385,1
-4.797083315112161,50.312083312723814,1
-4.797083315112161,50.36208331252378,1
-4.797083315112161,50.412083312323745,1
-4.797083315112161,50.46208331212371,1
-4.797083315112161,50.512083311923675,1
-4.797083315112161,50.56208331172364,0
-4.797083315112161,50.612083311523605,1
-4.797083315112161,50.66208331132357,1
-4.797083315112161,51.61208330752291,1
-4.797083315112161,51.662083307322874,1
-4.797083315112161,51.71208330712284,1
-4.797083315112161,51.762083306922804,1
-4.797083315112161,51.81208330672277,1
-4.797083315112161,51.862083306522734,1
-4.797083315112161,51.9120833063227,0
-4.797083315112161,51.962083306122665,0
-4.797083315112161,52.01208330592263,0
-4.797083315112161,52.062083305722595,1
-4.7470833153121745,50.312083312723814,1
-4.7470833153121745,50.36208331252378,1
-4.7470833153121745,50.412083312323745,1
-4.7470833153121745,50.46208331212371,1
-4.7470833153121745,50.512083311923675,1
-4.7470833153121745,50.56208331172364,1
-4.7470833153121745,50.612083311523605,1
-4.7470833153121745,50.66208331132357,1
-4.7470833153121745,51.61208330752291,1
-4.7470833153121745,51.662083307322874,1
-4.7470833153121745,51.71208330712284,1
-4.7470833153121745,51.762083306922804,1
-4.7470833153121745,51.81208330672277,1
-4.7470833153121745,51.862083306522734,0
-4.7470833153121745,51.9120833063227,0
-4.7470833153121745,52.01208330592263,1
-4.7470833153121745,52.062083305722595,0
-4.7470833153121745,52.76208330292211,1
-4.697083315512188,50.312083312723814,1
-4.697083315512188,50.36208331252378,1
-4.697083315512188,50.412083312323745,1
-4.697083315512188,50.46208331212371,0
-4.697083315512188,50.512083311923675,1
-4.697083315512188,50.56208331172364,1
-4.697083315512188,50.612083311523605,1
-4.697083315512188,50.66208331132357,1
-4.697083315512188,51.71208330712284,1
-4.697083315512188,51.762083306922804,1
-4.697083315512188,51.81208330672277,1
-4.697083315512188,51.862083306522734,1
-4.697083315512188,51.9120833063227,1
-4.697083315512188,51.962083306122665,1
-4.697083315512188,52.01208330592263,1
-4.697083315512188,52.062083305722595,1
-4.697083315512188,52.11208330552256,1
-4.697083315512188,52.76208330292211,0
-4.697083315512188,52.81208330272207,1
-4.697083315512188,52.86208330252204,0
-4.697083315512188,53.26208330092176,1
-4.697083315512188,53.312083300721724,0
-4.647083315712202,50.312083312723814,1
-4.647083315712202,50.36208331252378,1
-4.647083315712202,50.412083312323745,0
-4.647083315712202,50.46208331212371,1
-4.647083315712202,50.512083311923675,0
-4.647083315712202,50.612083311523605,1
-4.647083315712202,50.66208331132357,1
-4.647083315712202,50.712083311123536,1
-4.647083315712202,51.71208330712284,1
-4.647083315712202,51.762083306922804,1
-4.647083315712202,51.81208330672277,1
-4.647083315712202,51.862083306522734,1
-4.647083315712202,51.9120833063227,1
-4.647083315712202,51.962083306122665,1
-4.647083315712202,52.01208330592263,1
-4.647083315712202,52.062083305722595,1
-4.647083315712202,52.11208330552256,0
-4.647083315712202,52.81208330272207,0
-4.647083315712202,52.86208330252204,0
-4.647083315712202,53.212083301121794,0
-4.647083315712202,53.26208330092176,1
-4.647083315712202,53.312083300721724,1
-4.597083315912215,50.312083312723814,1
-4.597083315912215,50.36208331252378,1
-4.597083315912215,50.412083312323745,1
-4.597083315912215,50.46208331212371,1
-4.597083315912215,50.512083311923675,0
-4.597083315912215,50.56208331172364,0
-4.597083315912215,50.612083311523605,0
-4.597083315912215,50.66208331132357,0
-4.597083315912215,50.712083311123536,1
-4.597083315912215,50.7620833109235,1
-4.597083315912215,50.812083310723466,1
-4.597083315912215,50.86208331052343,0
-4.597083315912215,51.71208330712284,1
-4.597083315912215,51.762083306922804,0
-4.597083315912215,51.862083306522734,1
-4.597083315912215,51.9120833063227,1
-4.597083315912215,51.962083306122665,1
-4.597083315912215,52.01208330592263,1
-4.597083315912215,52.062083305722595,1
-4.597083315912215,52.11208330552256,1
-4.597083315912215,52.81208330272207,0
-4.597083315912215,52.86208330252204,1
-4.597083315912215,52.912083302322,1
-4.597083315912215,53.212083301121794,1
-4.597083315912215,53.26208330092176,1
-4.597083315912215,53.312083300721724,0
-4.597083315912215,53.36208330052169,0
-4.547083316112229,50.312083312723814,1
-4.547083316112229,50.36208331252378,1
-4.547083316112229,50.412083312323745,1
-4.547083316112229,50.46208331212371,1
-4.547083316112229,50.56208331172364,1
-4.547083316112229,50.612083311523605,1
-4.547083316112229,50.66208331132357,1
-4.547083316112229,50.712083311123536,1
-4.547083316112229,50.7620833109235,1
-4.547083316112229,50.812083310723466,1
-4.547083316112229,50.86208331052343,1
-4.547083316112229,50.912083310323396,1
-4.547083316112229,50.96208331012336,0
-4.547083316112229,51.71208330712284,0
-4.547083316112229,51.762083306922804,0
-4.547083316112229,51.81208330672277,1
-4.547083316112229,51.862083306522734,0
-4.547083316112229,51.9120833063227,1
-4.547083316112229,51.962083306122665,1
-4.547083316112229,52.01208330592263,1
-4.547083316112229,52.062083305722595,1
-4.547083316112229,52.11208330552256,1
-4.547083316112229,52.76208330292211,1
-4.547083316112229,52.81208330272207,1
-4.547083316112229,52.86208330252204,0
-4.547083316112229,52.912083302322,1
-4.547083316112229,53.212083301121794,1
-4.547083316112229,53.26208330092176,1
-4.547083316112229,53.312083300721724,1
-4.547083316112229,53.36208330052169,1
-4.497083316312242,50.312083312723814,1
-4.497083316312242,50.36208331252378,1
-4.497083316312242,50.412083312323745,1
-4.497083316312242,50.46208331212371,1
-4.497083316312242,50.512083311923675,1
-4.497083316312242,50.56208331172364,0
-4.497083316312242,50.612083311523605,1
-4.497083316312242,50.712083311123536,1
-4.497083316312242,50.7620833109235,1
-4.497083316312242,50.812083310723466,1
-4.497083316312242,50.86208331052343,1
-4.497083316312242,50.912083310323396,1
-4.497083316312242,50.96208331012336,1
-4.497083316312242,51.01208330992333,0
-4.497083316312242,51.71208330712284,0
-4.497083316312242,51.762083306922804,1
-4.497083316312242,51.81208330672277,1
-4.497083316312242,51.862083306522734,0
-4.497083316312242,51.9120833063227,0
-4.497083316312242,51.962083306122665,1
-4.497083316312242,52.01208330592263,1
-4.497083316312242,52.062083305722595,1
-4.497083316312242,52.11208330552256,1
-4.497083316312242,52.81208330272207,1
-4.497083316312242,52.86208330252204,1
-4.497083316312242,52.912083302322,1
-4.497083316312242,52.96208330212197,0
-4.497083316312242,53.16208330132183,1
-4.497083316312242,53.212083301121794,1
-4.497083316312242,53.26208330092176,1
-4.497083316312242,53.312083300721724,1
-4.497083316312242,53.36208330052169,1
-4.497083316312242,53.412083300321655,1
-4.447083316512256,50.312083312723814,1
-4.447083316512256,50.36208331252378,1
-4.447083316512256,50.412083312323745,1
-4.447083316512256,50.46208331212371,1
-4.447083316512256,50.512083311923675,1
-4.447083316512256,50.56208331172364,1
-4.447083316512256,50.612083311523605,1
-4.447083316512256,50.66208331132357,1
-4.447083316512256,50.712083311123536,0
-4.447083316512256,50.7620833109235,0
-4.447083316512256,50.812083310723466,0
-4.447083316512256,50.86208331052343,1
-4.447083316512256,50.912083310323396,1
-4.447083316512256,50.96208331012336,1
-4.447083316512256,51.762083306922804,0
-4.447083316512256,51.81208330672277,1
-4.447083316512256,51.862083306522734,0
-4.447083316512256,51.9120833063227,0
-4.447083316512256,51.962083306122665,1
-4.447083316512256,52.01208330592263,1
-4.447083316512256,52.062083305722595,1
-4.447083316512256,52.11208330552256,1
-4.447083316512256,52.162083305322525,0
-4.447083316512256,52.86208330252204,1
-4.447083316512256,52.912083302322,1
-4.447083316512256,52.96208330212197,1
-4.447083316512256,53.16208330132183,0
-4.447083316512256,53.212083301121794,1
-4.447083316512256,53.312083300721724,0
-4.447083316512256,53.36208330052169,0
-4.447083316512256,53.412083300321655,0
-4.397083316712269,50.312083312723814,1
-4.397083316712269,50.36208331252378,1
-4.397083316712269,50.412083312323745,1
-4.397083316712269,50.46208331212371,1
-4.397083316712269,50.512083311923675,1
-4.397083316712269,50.56208331172364,1
-4.397083316712269,50.612083311523605,1
-4.397083316712269,50.66208331132357,1
-4.397083316712269,50.712083311123536,0
-4.397083316712269,50.7620833109235,1
-4.397083316712269,50.812083310723466,1
-4.397083316712269,50.86208331052343,1
-4.397083316712269,50.912083310323396,1
-4.397083316712269,50.96208331012336,1
-4.397083316712269,51.71208330712284,1
-4.397083316712269,51.762083306922804,1
-4.397083316712269,51.81208330672277,1
-4.397083316712269,51.862083306522734,1
-4.397083316712269,51.9120833063227,1
-4.397083316712269,51.962083306122665,1
-4.397083316712269,52.01208330592263,1
-4.397083316712269,52.062083305722595,1
-4.397083316712269,52.11208330552256,1
-4.397083316712269,52.162083305322525,1
-4.397083316712269,52.21208330512249,1
-4.397083316712269,52.86208330252204,1
-4.397083316712269,52.912083302322,1
-4.397083316712269,52.96208330212197,0
-4.397083316712269,53.01208330192193,1
-4.397083316712269,53.112083301521864,0
-4.397083316712269,53.16208330132183,1
-4.397083316712269,53.212083301121794,1
-4.397083316712269,53.26208330092176,1
-4.397083316712269,53.312083300721724,1
-4.397083316712269,53.36208330052169,1
-4.397083316712269,53.412083300321655,1
-4.347083316912283,50.36208331252378,1
-4.347083316912283,50.412083312323745,1
-4.347083316912283,50.46208331212371,1
-4.347083316912283,50.512083311923675,1
-4.347083316912283,50.56208331172364,1
-4.347083316912283,50.612083311523605,1
-4.347083316912283,50.66208331132357,1
-4.347083316912283,50.712083311123536,0
-4.347083316912283,50.7620833109235,1
-4.347083316912283,50.812083310723466,0
-4.347083316912283,50.86208331052343,0
-4.347083316912283,50.912083310323396,0
-4.347083316912283,50.96208331012336,1
-4.347083316912283,51.71208330712284,1
-4.347083316912283,51.81208330672277,1
-4.347083316912283,51.862083306522734,1
-4.347083316912283,51.9120833063227,1
-4.347083316912283,52.01208330592263,1
-4.347083316912283,52.062083305722595,1
-4.347083316912283,52.11208330552256,1
-4.347083316912283,52.162083305322525,1
-4.347083316912283,52.912083302322,1
-4.347083316912283,52.96208330212197,0
-4.347083316912283,53.01208330192193,1
-4.347083316912283,53.0620833017219,1
-4.347083316912283,53.112083301521864,0
-4.347083316912283,53.16208330132183,1
-4.347083316912283,53.212083301121794,1
-4.347083316912283,53.26208330092176,0
-4.347083316912283,53.312083300721724,1
-4.347083316912283,53.36208330052169,1
-4.347083316912283,53.412083300321655,1
-4.297083317112296,50.312083312723814,1
-4.297083317112296,50.36208331252378,1
-4.297083317112296,50.412083312323745,1
-4.297083317112296,50.46208331212371,1
-4.297083317112296,50.512083311923675,1
-4.297083317112296,50.56208331172364,1
-4.297083317112296,50.612083311523605,1
-4.297083317112296,50.66208331132357,1
-4.297083317112296,50.712083311123536,1
-4.297083317112296,50.7620833109235,0
-4.297083317112296,50.812083310723466,1
-4.297083317112296,50.86208331052343,1
-4.297083317112296,50.912083310323396,0
-4.297083317112296,50.96208331012336,1
-4.297083317112296,51.01208330992333,1
-4.297083317112296,51.56208330772294,1
-4.297083317112296,51.61208330752291,0
-4.297083317112296,51.662083307322874,1
-4.297083317112296,51.71208330712284,1
-4.297083317112296,51.762083306922804,0
-4.297083317112296,51.81208330672277,1
-4.297083317112296,51.862083306522734,1
-4.297083317112296,51.9120833063227,1
-4.297083317112296,51.962083306122665,1
-4.297083317112296,52.01208330592263,1
-4.297083317112296,52.062083305722595,1
-4.297083317112296,52.11208330552256,0
-4.297083317112296,52.162083305322525,1
-4.297083317112296,52.21208330512249,1
-4.297083317112296,52.912083302322,1
-4.297083317112296,52.96208330212197,0
-4.297083317112296,53.01208330192193,1
-4.297083317112296,53.0620833017219,1
-4.297083317112296,53.112083301521864,1
-4.297083317112296,53.16208330132183,1
-4.297083317112296,53.212083301121794,1
-4.297083317112296,53.26208330092176,0
-4.297083317112296,53.312083300721724,1
-4.297083317112296,53.36208330052169,0
-4.24708331731231,50.312083312723814,1
-4.24708331731231,50.36208331252378,1
-4.24708331731231,50.412083312323745,1
-4.24708331731231,50.46208331212371,1
-4.24708331731231,50.512083311923675,1
-4.24708331731231,50.56208331172364,1
-4.24708331731231,50.612083311523605,1
-4.24708331731231,50.66208331132357,0
-4.24708331731231,50.712083311123536,1
-4.24708331731231,50.7620833109235,1
-4.24708331731231,50.812083310723466,1
-4.24708331731231,50.86208331052343,1
-4.24708331731231,50.912083310323396,1
-4.24708331731231,50.96208331012336,1
-4.24708331731231,51.01208330992333,1
-4.24708331731231,51.11208330952326,1
-4.24708331731231,51.16208330932322,1
-4.24708331731231,51.51208330792298,1
-4.24708331731231,51.56208330772294,1
-4.24708331731231,51.61208330752291,0
-4.24708331731231,51.662083307322874,1
-4.24708331731231,51.71208330712284,1
-4.24708331731231,51.762083306922804,1
-4.24708331731231,51.81208330672277,1
-4.24708331731231,51.862083306522734,0
-4.24708331731231,51.9120833063227,0
-4.24708331731231,51.962083306122665,0
-4.24708331731231,52.01208330592263,1
-4.24708331731231,52.062083305722595,1
-4.24708331731231,52.162083305322525,1
-4.24708331731231,52.21208330512249,1
-4.24708331731231,52.912083302322,1
-4.24708331731231,52.96208330212197,0
-4.24708331731231,53.01208330192193,0
-4.24708331731231,53.0620833017219,1
-4.24708331731231,53.112083301521864,1
-4.24708331731231,53.16208330132183,1
-4.24708331731231,53.212083301121794,1
-4.24708331731231,53.26208330092176,1
-4.24708331731231,53.312083300721724,1
-4.197083317512323,50.312083312723814,1
-4.197083317512323,50.36208331252378,1
-4.197083317512323,50.412083312323745,1
-4.197083317512323,50.46208331212371,1
-4.197083317512323,50.512083311923675,1
-4.197083317512323,50.56208331172364,1
-4.197083317512323,50.612083311523605,0
-4.197083317512323,50.66208331132357,1
-4.197083317512323,50.712083311123536,0
-4.197083317512323,50.812083310723466,1
-4.197083317512323,50.86208331052343,0
-4.197083317512323,50.912083310323396,1
-4.197083317512323,50.96208331012336,1
-4.197083317512323,51.01208330992333,1
-4.197083317512323,51.06208330972329,1
-4.197083317512323,51.11208330952326,1
-4.197083317512323,51.16208330932322,1
-4.197083317512323,51.51208330792298,1
-4.197083317512323,51.56208330772294,1
-4.197083317512323,51.61208330752291,1
-4.197083317512323,51.662083307322874,1
-4.197083317512323,51.71208330712284,1
-4.197083317512323,51.762083306922804,1
-4.197083317512323,51.81208330672277,1
-4.197083317512323,51.862083306522734,1
-4.197083317512323,51.962083306122665,0
-4.197083317512323,52.01208330592263,0
-4.197083317512323,52.062083305722595,1
-4.197083317512323,52.11208330552256,1
-4.197083317512323,52.162083305322525,1
-4.197083317512323,52.21208330512249,1
-4.197083317512323,52.262083304922456,1
-4.197083317512323,52.912083302322,1
-4.197083317512323,52.96208330212197,0
-4.197083317512323,53.0620833017219,1
-4.197083317512323,53.112083301521864,1
-4.197083317512323,53.16208330132183,1
-4.197083317512323,53.212083301121794,1
-4.197083317512323,53.26208330092176,1
-4.147083317712337,50.312083312723814,1
-4.147083317712337,50.36208331252378,1
-4.147083317712337,50.412083312323745,1
-4.147083317712337,50.46208331212371,1
-4.147083317712337,50.512083311923675,1
-4.147083317712337,50.56208331172364,1
-4.147083317712337,50.612083311523605,1
-4.147083317712337,50.66208331132357,1
-4.147083317712337,50.712083311123536,0
-4.147083317712337,50.7620833109235,1
-4.147083317712337,50.812083310723466,0
-4.147083317712337,50.86208331052343,1
-4.147083317712337,50.912083310323396,1
-4.147083317712337,50.96208331012336,0
-4.147083317712337,51.01208330992333,1
-4.147083317712337,51.06208330972329,1
-4.147083317712337,51.11208330952326,1
-4.147083317712337,51.16208330932322,1
-4.147083317712337,51.56208330772294,1
-4.147083317712337,51.61208330752291,1
-4.147083317712337,51.662083307322874,1
-4.147083317712337,51.71208330712284,1
-4.147083317712337,51.762083306922804,1
-4.147083317712337,51.81208330672277,1
-4.147083317712337,51.862083306522734,1
-4.147083317712337,51.9120833063227,1
-4.147083317712337,51.962083306122665,0
-4.147083317712337,52.01208330592263,0
-4.147083317712337,52.062083305722595,1
-4.147083317712337,52.11208330552256,0
-4.147083317712337,52.162083305322525,1
-4.147083317712337,52.21208330512249,0
-4.147083317712337,52.262083304922456,1
-4.147083317712337,52.56208330372225,1
-4.147083317712337,52.61208330352221,0
-4.147083317712337,52.76208330292211,1
-4.147083317712337,52.81208330272207,1
-4.147083317712337,52.86208330252204,1
-4.147083317712337,52.912083302322,1
-4.147083317712337,52.96208330212197,0
-4.147083317712337,53.01208330192193,1
-4.147083317712337,53.112083301521864,1
-4.147083317712337,53.16208330132183,1
-4.147083317712337,53.212083301121794,1
-4.147083317712337,53.26208330092176,1
-4.09708331791235,50.312083312723814,1
-4.09708331791235,50.36208331252378,1
-4.09708331791235,50.412083312323745,1
-4.09708331791235,50.46208331212371,1
-4.09708331791235,50.512083311923675,0
-4.09708331791235,50.612083311523605,0
-4.09708331791235,50.7620833109235,0
-4.09708331791235,50.812083310723466,1
-4.09708331791235,50.86208331052343,1
-4.09708331791235,50.912083310323396,1
-4.09708331791235,50.96208331012336,1
-4.09708331791235,51.01208330992333,1
-4.09708331791235,51.06208330972329,1
-4.09708331791235,51.11208330952326,1
-4.09708331791235,51.16208330932322,1
-4.09708331791235,51.21208330912319,0
-4.09708331791235,51.56208330772294,1
-4.09708331791235,51.61208330752291,1
-4.09708331791235,51.662083307322874,1
-4.09708331791235,51.71208330712284,1
-4.09708331791235,51.762083306922804,1
-4.09708331791235,51.81208330672277,1
-4.09708331791235,51.862083306522734,0
-4.09708331791235,51.9120833063227,0
-4.09708331791235,51.962083306122665,0
-4.09708331791235,52.01208330592263,0
-4.09708331791235,52.062083305722595,1
-4.09708331791235,52.11208330552256,1
-4.09708331791235,52.162083305322525,1
-4.09708331791235,52.21208330512249,1
-4.09708331791235,52.262083304922456,0
-4.09708331791235,52.31208330472242,1
-4.09708331791235,52.362083304522386,1
-4.09708331791235,52.41208330432235,1
-4.09708331791235,52.46208330412232,1
-4.09708331791235,52.51208330392228,1
-4.09708331791235,52.56208330372225,1
-4.09708331791235,52.61208330352221,0
-4.09708331791235,52.66208330332218,1
-4.09708331791235,52.71208330312214,1
-4.09708331791235,52.76208330292211,1
-4.09708331791235,52.86208330252204,1
-4.09708331791235,52.912083302322,1
-4.09708331791235,52.96208330212197,0
-4.09708331791235,53.0620833017219,0
-4.09708331791235,53.16208330132183,1
-4.09708331791235,53.212083301121794,1
-4.09708331791235,53.26208330092176,1
-4.047083318112364,50.26208331292385,1
-4.047083318112364,50.312083312723814,1
-4.047083318112364,50.36208331252378,1
-4.047083318112364,50.412083312323745,1
-4.047083318112364,50.512083311923675,0
-4.047083318112364,50.712083311123536,1
-4.047083318112364,50.7620833109235,0
-4.047083318112364,50.812083310723466,1
-4.047083318112364,50.86208331052343,1
-4.047083318112364,50.912083310323396,0
-4.047083318112364,50.96208331012336,1
-4.047083318112364,51.01208330992333,1
-4.047083318112364,51.06208330972329,1
-4.047083318112364,51.11208330952326,1
-4.047083318112364,51.16208330932322,1
-4.047083318112364,51.56208330772294,1
-4.047083318112364,51.61208330752291,1
-4.047083318112364,51.662083307322874,1
-4.047083318112364,51.71208330712284,1
-4.047083318112364,51.762083306922804,1
-4.047083318112364,51.81208330672277,1
-4.047083318112364,51.862083306522734,1
-4.047083318112364,51.9120833063227,0
-4.047083318112364,51.962083306122665,1
-4.047083318112364,52.062083305722595,0
-4.047083318112364,52.11208330552256,1
-4.047083318112364,52.162083305322525,1
-4.047083318112364,52.21208330512249,1
-4.047083318112364,52.262083304922456,1
-4.047083318112364,52.31208330472242,1
-4.047083318112364,52.362083304522386,1
-4.047083318112364,52.41208330432235,1
-4.047083318112364,52.46208330412232,0
-4.047083318112364,52.51208330392228,1
-4.047083318112364,52.56208330372225,0
-4.047083318112364,52.61208330352221,0
-4.047083318112364,52.66208330332218,0
-4.047083318112364,52.71208330312214,1
-4.047083318112364,52.912083302322,1
-4.047083318112364,52.96208330212197,0
-4.047083318112364,53.01208330192193,0
-4.047083318112364,53.16208330132183,0
-4.047083318112364,53.212083301121794,0
-3.9970833183123773,50.312083312723814,1
-3.9970833183123773,50.36208331252378,1
-3.9970833183123773,50.412083312323745,1
-3.9970833183123773,50.512083311923675,1
-3.9970833183123773,50.56208331172364,0
-3.9970833183123773,50.712083311123536,1
-3.9970833183123773,50.7620833109235,1
-3.9970833183123773,50.812083310723466,1
-3.9970833183123773,50.86208331052343,1
-3.9970833183123773,50.912083310323396,0
-3.9970833183123773,50.96208331012336,1
-3.9970833183123773,51.01208330992333,1
-3.9970833183123773,51.06208330972329,1
-3.9970833183123773,51.11208330952326,0
-3.9970833183123773,51.16208330932322,0
-3.9970833183123773,51.56208330772294,1
-3.9970833183123773,51.61208330752291,1
-3.9970833183123773,51.662083307322874,1
-3.9970833183123773,51.762083306922804,1
-3.9970833183123773,51.81208330672277,1
-3.9970833183123773,51.862083306522734,1
-3.9970833183123773,51.9120833063227,1
-3.9970833183123773,51.962083306122665,1
-3.9970833183123773,52.01208330592263,0
-3.9970833183123773,52.062083305722595,1
-3.9970833183123773,52.11208330552256,1
-3.9970833183123773,52.162083305322525,1
-3.9970833183123773,52.21208330512249,0
-3.9970833183123773,52.262083304922456,0
-3.9970833183123773,52.31208330472242,1
-3.9970833183123773,52.362083304522386,1
-3.9970833183123773,52.41208330432235,1
-3.9970833183123773,52.46208330412232,1
-3.9970833183123773,52.51208330392228,1
-3.9970833183123773,52.61208330352221,1
